Product Name,Name,Rating,Title,Date,Verified Purchase,Variant Details,Helpful Count,Review Body,Photo URLs,,,,,,,,,
"ASUS Vivobook 15, 13th Gen, Intel Core i3-1315U, 8GB RAM,512GB SSD,15.6"" (39.62 cms), FHD, Windows 11,MS Office,Backlit Keyboard,Silver,1.7 kg, X1504VA-NJ320WS, Thin & Light Laptop",Tony M Jawahar,4,,02-Aug-25,Verified Purchase,Colour: Silver,0 people found this helpful,Purchased a week ago & started using it. No issues till now.,No Photos,,,,,,,,,
"ASUS Vivobook 15, 13th Gen, Intel Core i3-1315U, 8GB RAM,512GB SSD,15.6"" (39.62 cms), FHD, Windows 11,MS Office,Backlit Keyboard,Silver,1.7 kg, X1504VA-NJ320WS, Thin & Light Laptop",Amazon Customer,2,,21-Feb-26,Verified Purchase,Colour: Silver,0 people found this helpful,Found various defects in the machine within a short period of time.,No Photos,,,,,,,,,
"ASUS Vivobook 15, 13th Gen, Intel Core i3-1315U, 8GB RAM,512GB SSD,15.6"" (39.62 cms), FHD, Windows 11,MS Office,Backlit Keyboard,Silver,1.7 kg, X1504VA-NJ320WS, Thin & Light Laptop",ajeet kumar,4,,05-Aug-25,Verified Purchase,Colour: Silver,0 people found this helpful,Good product last 1 month,No Photos,,,,,,,,,
"ASUS Vivobook 15, 13th Gen, Intel Core i3-1315U, 8GB RAM,512GB SSD,15.6"" (39.62 cms), FHD, Windows 11,MS Office,Backlit Keyboard,Silver,1.7 kg, X1504VA-NJ320WS, Thin & Light Laptop",Kmlvrma,4,,15-Jul-25,Verified Purchase,Colour: Silver,0 people found this helpful,Everything Is Great But Battery Is Bit Quick To Drain .,No Photos,,,,,,,,,
"ASUS Vivobook 15, 13th Gen, Intel Core i3-1315U, 8GB RAM,512GB SSD,15.6"" (39.62 cms), FHD, Windows 11,MS Office,Backlit Keyboard,Silver,1.7 kg, X1504VA-NJ320WS, Thin & Light Laptop",S. Pansari,4,,20-Jul-25,Verified Purchase,Colour: Silver,One person found this helpful,No Text,https://m.media-amazon.com/images/I/71vJYW2-s0L._SY88.jpg | https://m.media-amazon.com/images/I/71Zd60BSOnL._SY88.jpg | https://m.media-amazon.com/images/I/71rx1O4up1L._SY88.jpg | https://m.media-amazon.com/images/I/71PpcaJAL0L._SY88.jpg | https://m.media-amazon.com/images/I/71Fbs+ByEQL._SY88.jpg | https://m.media-amazon.com/images/I/71gih0cQxAL._SY88.jpg,,,,,,,,,
"ASUS Vivobook 15, 13th Gen, Intel Core i3-1315U, 8GB RAM,512GB SSD,15.6"" (39.62 cms), FHD, Windows 11,MS Office,Backlit Keyboard,Silver,1.7 kg, X1504VA-NJ320WS, Thin & Light Laptop",Gursharan Singh,4,,17-Jul-25,Verified Purchase,Colour: Silver,2 people found this helpful,Nice product,https://m.media-amazon.com/images/I/71bhYGhIziL._SY88.jpg,,,,,,,,,
"ASUS Vivobook 15, 13th Gen, Intel Core i3-1315U, 8GB RAM,512GB SSD,15.6"" (39.62 cms), FHD, Windows 11,MS Office,Backlit Keyboard,Silver,1.7 kg, X1504VA-NJ320WS, Thin & Light Laptop",Surendra Kumar chouhan,4,,15-Jun-25,Verified Purchase,Colour: Silver,0 people found this helpful,Product is good,No Photos,,,,,,,,,
"ASUS Vivobook 15, 13th Gen, Intel Core i3-1315U, 8GB RAM,512GB SSD,15.6"" (39.62 cms), FHD, Windows 11,MS Office,Backlit Keyboard,Silver,1.7 kg, X1504VA-NJ320WS, Thin & Light Laptop",Nip bhuyan,4,,27-Jun-25,Verified Purchase,Colour: Silver,6 people found this helpful,Good product,https://m.media-amazon.com/images/I/8119Cjoku-L._SY88.jpg | https://m.media-amazon.com/images/I/81f1Pzk+bZL._SY88.jpg,,,,,,,,,
"ASUS Vivobook 15, 13th Gen, Intel Core i3-1315U, 8GB RAM,512GB SSD,15.6"" (39.62 cms), FHD, Windows 11,MS Office,Backlit Keyboard,Silver,1.7 kg, X1504VA-NJ320WS, Thin & Light Laptop",ADARSH MAURYA,5,,24-Aug-25,Verified Purchase,Colour: Silver,3 people found this helpful,"after using one month, i realised that the laptop in this segment is one of the best for all activity. well fuctional, having 5 hr battery after full charged, nice display and keyboard is good.",No Photos,,,,,,,,,
"ASUS Vivobook 15, 13th Gen, Intel Core i3-1315U, 8GB RAM,512GB SSD,15.6"" (39.62 cms), FHD, Windows 11,MS Office,Backlit Keyboard,Silver,1.7 kg, X1504VA-NJ320WS, Thin & Light Laptop",Rajesh Rangam,5,,25-Oct-24,Verified Purchase,Colour: Silver,4 people found this helpful,Great and power full laptop in Budget. I received this laptop at 29400k . Intel I3 13 th Gen with 8GB Ram and 512GB ssd Usually laptop price range is 38k but received at 29k best price in Great Indian Sale .  Package was worest from Amazon delivery person was not caring about it .. box was broken and sticker on the package was opened .. anyways inside package from ASUS was proper .. but just telling for your information .,No Photos,,,,,,,,,
"ASUS Vivobook 15, 13th Gen, Intel Core i3-1315U, 8GB RAM,512GB SSD,15.6"" (39.62 cms), FHD, Windows 11,MS Office,Backlit Keyboard,Silver,1.7 kg, X1504VA-NJ320WS, Thin & Light Laptop",Shaikh irsad,2,,25-Sep-25,Verified Purchase,Colour: Silver,0 people found this helpful,Speaker is terrible sound is very very very low you cannot even listen to a sound properly even in full sound display is good but as a laptop speakers can be made better terrible buy as a multimedia lover,No Photos,,,,,,,,,
"ASUS Vivobook 15, 13th Gen, Intel Core i3-1315U, 8GB RAM,512GB SSD,15.6"" (39.62 cms), FHD, Windows 11,MS Office,Backlit Keyboard,Silver,1.7 kg, X1504VA-NJ320WS, Thin & Light Laptop",Akshay Bhaskar,5,,04-Sep-25,Verified Purchase,Colour: Silver,4 people found this helpful,"Laptop is too good, loaded with lots of features , sound is good and the battery life is decent. Price wise a good to go product.",No Photos,,,,,,,,,
"ASUS Vivobook 15, 13th Gen, Intel Core i3-1315U, 8GB RAM,512GB SSD,15.6"" (39.62 cms), FHD, Windows 11,MS Office,Backlit Keyboard,Silver,1.7 kg, X1504VA-NJ320WS, Thin & Light Laptop",Amit,5,,30-Jul-25,Verified Purchase,Colour: Silver,0 people found this helpful,Excellent Product with smooth working in MS word and Excel as well as ppt. I got it with a cheaper price on prime day sale @29k.,No Photos,,,,,,,,,
"ASUS Vivobook 15, 13th Gen, Intel Core i3-1315U, 8GB RAM,512GB SSD,15.6"" (39.62 cms), FHD, Windows 11,MS Office,Backlit Keyboard,Silver,1.7 kg, X1504VA-NJ320WS, Thin & Light Laptop",Bala,5,,07-Aug-25,Verified Purchase,Colour: Silver,One person found this helpful,"Good laptop for average users, especially students. Display is really a good visual treat for this price range.",No Photos,,,,,,,,,
"ASUS Vivobook 15, 13th Gen, Intel Core i3-1315U, 8GB RAM,512GB SSD,15.6"" (39.62 cms), FHD, Windows 11,MS Office,Backlit Keyboard,Silver,1.7 kg, X1504VA-NJ320WS, Thin & Light Laptop",shivendra kumar,3,,04-May-25,Verified Purchase,Colour: Silver,5 people found this helpful,Click to play video Good ....key pad is good,https://m.media-amazon.com/images/I/61t91wAIg1L._SY88.jpg,,,,,,,,,
"ASUS Vivobook 15, 13th Gen, Intel Core i3-1315U, 8GB RAM,512GB SSD,15.6"" (39.62 cms), FHD, Windows 11,MS Office,Backlit Keyboard,Silver,1.7 kg, X1504VA-NJ320WS, Thin & Light Laptop",Biman Dutta,5,,23-Jul-25,Verified Purchase,Colour: Silver,3 people found this helpful,"Over all Performance, Design, keyboard is very good. i3 13gen gives Enough speed for my office work. Satisfied with the product.",https://m.media-amazon.com/images/I/71str21XwtL._SY88.jpg | https://m.media-amazon.com/images/I/719jiNCkpSL._SY88.jpg | https://m.media-amazon.com/images/I/61P37L0g-aL._SY88.jpg,,,,,,,,,
"ASUS Vivobook 15, 13th Gen, Intel Core i3-1315U, 8GB RAM,512GB SSD,15.6"" (39.62 cms), FHD, Windows 11,MS Office,Backlit Keyboard,Silver,1.7 kg, X1504VA-NJ320WS, Thin & Light Laptop",Placeholder,5,,02-Nov-24,Verified Purchase,Colour: Silver,7 people found this helpful,"Every detail mentioned about this laptop is justified... i was worried coz of backlit keys but happy it has backlit.... great deal on sale... Laptop is not that heavy... screen is warm(blue light filter) but is good... hinge is good, seems fast, has McAfee 1 yr although not mentioned... office 21 👍.. Thanks amazon",https://m.media-amazon.com/images/I/71oJR27lXtL._SY88.jpg,,,,,,,,,
"ASUS Vivobook 15, 13th Gen, Intel Core i3-1315U, 8GB RAM,512GB SSD,15.6"" (39.62 cms), FHD, Windows 11,MS Office,Backlit Keyboard,Silver,1.7 kg, X1504VA-NJ320WS, Thin & Light Laptop",vivek singh,5,,24-Sep-25,Verified Purchase,Colour: Silver,One person found this helpful,Genuine product ✨️,No Photos,,,,,,,,,
"ASUS Vivobook 15, 13th Gen, Intel Core i3-1315U, 8GB RAM,512GB SSD,15.6"" (39.62 cms), FHD, Windows 11,MS Office,Backlit Keyboard,Silver,1.7 kg, X1504VA-NJ320WS, Thin & Light Laptop",Kindle Customer,5,,30-Apr-25,Verified Purchase,Colour: Silver,4 people found this helpful,"This laptop is very good in every way, and most attractive is its lit keyboard which make us to work in night also , good speed and value for money",No Photos,,,,,,,,,
"ASUS Vivobook 15, 13th Gen, Intel Core i3-1315U, 8GB RAM,512GB SSD,15.6"" (39.62 cms), FHD, Windows 11,MS Office,Backlit Keyboard,Silver,1.7 kg, X1504VA-NJ320WS, Thin & Light Laptop",Vijay pal,5,,29-Sep-25,Verified Purchase,Colour: Silver,0 people found this helpful,.,No Photos,,,,,,,,,
"ASUS Vivobook 15, 13th Gen, Intel Core i3-1315U, 8GB RAM,512GB SSD,15.6"" (39.62 cms), FHD, Windows 11,MS Office,Backlit Keyboard,Silver,1.7 kg, X1504VA-NJ320WS, Thin & Light Laptop",vikas,1,,26-Jul-25,Verified Purchase,Colour: Silver,3 people found this helpful,"The laptop is big and shiny . I thought it would be the same on performance . However in lass than a month the trackpad has stopped working . I tried with windows updates , restarting everything . Nothing works ! I am now going to raise a warranty claim something a laptop owner always fears . I am using an external mouse now . Battery life is also so so . UPDATE : I searched the web for the solution to the problem and then went to the settings where I found that the touchpad was on off mode . I switched it to on position and now the touchpad is working . How it turned off without my doing so is a mystery . Will see if this happens again.",No Photos,,,,,,,,,
"ASUS Vivobook 15, 13th Gen, Intel Core i3-1315U, 8GB RAM,512GB SSD,15.6"" (39.62 cms), FHD, Windows 11,MS Office,Backlit Keyboard,Silver,1.7 kg, X1504VA-NJ320WS, Thin & Light Laptop",Anuj sharma,5,,24-Aug-25,Verified Purchase,Colour: Silver,0 people found this helpful,It's a best device,No Photos,,,,,,,,,
"ASUS Vivobook 15, 13th Gen, Intel Core i3-1315U, 8GB RAM,512GB SSD,15.6"" (39.62 cms), FHD, Windows 11,MS Office,Backlit Keyboard,Silver,1.7 kg, X1504VA-NJ320WS, Thin & Light Laptop",Anuj Awasthi,5,,04-Aug-25,Verified Purchase,Colour: Silver,0 people found this helpful,"Great Lappy, good for daily use",No Photos,,,,,,,,,
"ASUS Vivobook 15, 13th Gen, Intel Core i3-1315U, 8GB RAM,512GB SSD,15.6"" (39.62 cms), FHD, Windows 11,MS Office,Backlit Keyboard,Silver,1.7 kg, X1504VA-NJ320WS, Thin & Light Laptop",Chang Chang,5,,16-Jul-25,Verified Purchase,Colour: Silver,0 people found this helpful,Nice product for student's to use in classroom,No Photos,,,,,,,,,
"ASUS Vivobook 15, 13th Gen, Intel Core i3-1315U, 8GB RAM,512GB SSD,15.6"" (39.62 cms), FHD, Windows 11,MS Office,Backlit Keyboard,Silver,1.7 kg, X1504VA-NJ320WS, Thin & Light Laptop",Divya Vohara,1,,03-Jul-25,Verified Purchase,Colour: Silver,8 people found this helpful,"Just to clear they have replacement policy, i received the laptop and it already had default users alot of keys were not working and still just because there were no clear visible damages amazon asked me to just speak to asus and its painful that you order the product and its new and you have to deal with the service center on the very next day so frustrating not against asus or the product but i guess amazon should be more mindful of sending the right product and make sure they check what they are selling",No Photos,,,,,,,,,
"ASUS Vivobook 15, 13th Gen, Intel Core i3-1315U, 8GB RAM,512GB SSD,15.6"" (39.62 cms), FHD, Windows 11,MS Office,Backlit Keyboard,Silver,1.7 kg, X1504VA-NJ320WS, Thin & Light Laptop",Satyanarayana,5,,07-Aug-25,Verified Purchase,Colour: Silver,0 people found this helpful,Good,No Photos,,,,,,,,,
"ASUS Vivobook 15, 13th Gen, Intel Core i3-1315U, 8GB RAM,512GB SSD,15.6"" (39.62 cms), FHD, Windows 11,MS Office,Backlit Keyboard,Silver,1.7 kg, X1504VA-NJ320WS, Thin & Light Laptop",Krishna Murthy,5,,17-Jul-25,Verified Purchase,Colour: Silver,0 people found this helpful,Very good product,No Photos,,,,,,,,,
"ASUS Vivobook 15, 13th Gen, Intel Core i3-1315U, 8GB RAM,512GB SSD,15.6"" (39.62 cms), FHD, Windows 11,MS Office,Backlit Keyboard,Silver,1.7 kg, X1504VA-NJ320WS, Thin & Light Laptop",Rao,5,,02-Aug-25,Verified Purchase,Colour: Silver,0 people found this helpful,Good,No Photos,,,,,,,,,
"ASUS Vivobook 15, 13th Gen, Intel Core i3-1315U, 8GB RAM,512GB SSD,15.6"" (39.62 cms), FHD, Windows 11,MS Office,Backlit Keyboard,Silver,1.7 kg, X1504VA-NJ320WS, Thin & Light Laptop",Kavi,5,,22-May-25,Verified Purchase,Colour: Silver,5 people found this helpful,Good product with moderate specs. Suitable for beginners to get working with laptop,No Photos,,,,,,,,,
"ASUS Vivobook 15, 13th Gen, Intel Core i3-1315U, 8GB RAM,512GB SSD,15.6"" (39.62 cms), FHD, Windows 11,MS Office,Backlit Keyboard,Silver,1.7 kg, X1504VA-NJ320WS, Thin & Light Laptop",abhi meena,5,,31-Mar-25,Verified Purchase,Colour: Silver,2 people found this helpful,Overall best for casual stuff in this price range around 33-34K,No Photos,,,,,,,,,
"ASUS Vivobook 15, 13th Gen, Intel Core i3-1315U, 8GB RAM,512GB SSD,15.6"" (39.62 cms), FHD, Windows 11,MS Office,Backlit Keyboard,Silver,1.7 kg, X1504VA-NJ320WS, Thin & Light Laptop",Sandhya Sultania,1,,17-Jul-25,Verified Purchase,Colour: Silver,One person found this helpful,"The laptop screen freezes and gets stuck in the middle. The sound of speaker of the laptop is very low. The display resolution is average and not upto the mark as per the price paid Rs 33,000 Don't buy laptops from Amazon, they don't take any responsibility for the defective products delivered by amazon to the customers.",No Photos,,,,,,,,,
"ASUS Vivobook 15, 13th Gen, Intel Core i3-1315U, 8GB RAM,512GB SSD,15.6"" (39.62 cms), FHD, Windows 11,MS Office,Backlit Keyboard,Silver,1.7 kg, X1504VA-NJ320WS, Thin & Light Laptop",Rahul Chavan,1,,03-Oct-24,Verified Purchase,Colour: Silver,4 people found this helpful,"Screen colour is yellow, you can't able to view continuously on system, you will not get your money back. Even you won't able to the see screen atleast 2 min also.you will not able to use the laptop. You just keep laptop in box without using.",No Photos,,,,,,,,,
"ASUS Vivobook 15, 13th Gen, Intel Core i3-1315U, 8GB RAM,512GB SSD,15.6"" (39.62 cms), FHD, Windows 11,MS Office,Backlit Keyboard,Silver,1.7 kg, X1504VA-NJ320WS, Thin & Light Laptop",Anand,1,,26-Jul-25,Verified Purchase,Colour: Silver,0 people found this helpful,Not as I expected. Its very basic model,No Photos,,,,,,,,,
"ASUS Vivobook 15, 13th Gen, Intel Core i3-1315U, 8GB RAM,512GB SSD,15.6"" (39.62 cms), FHD, Windows 11,MS Office,Backlit Keyboard,Silver,1.7 kg, X1504VA-NJ320WS, Thin & Light Laptop",Rohit Sah,1,,24-Jul-25,Verified Purchase,Colour: Silver,4 people found this helpful,No Text,https://m.media-amazon.com/images/I/612GNsqhgRL._SY88.jpg | https://m.media-amazon.com/images/I/61ZnPkm0ZTL._SY88.jpg,,,,,,,,,
"ASUS Vivobook 15, 13th Gen, Intel Core i3-1315U, 8GB RAM,512GB SSD,15.6"" (39.62 cms), FHD, Windows 11,MS Office,Backlit Keyboard,Silver,1.7 kg, X1504VA-NJ320WS, Thin & Light Laptop",Dinesh Yadav,1,,14-May-25,Verified Purchase,Colour: Silver,One person found this helpful,"Not Good Quality, Appearance is very bad",No Photos,,,,,,,,,
"ASUS Vivobook 15, 13th Gen, Intel Core i3-1315U, 8GB RAM,512GB SSD,15.6"" (39.62 cms), FHD, Windows 11,MS Office,Backlit Keyboard,Silver,1.7 kg, X1504VA-NJ320WS, Thin & Light Laptop",Mehul,5,,20-Aug-25,Verified Purchase,Colour: Silver,5 people found this helpful,I got this laptop at very reasonable price 26740 Keyboard qaulity and battery life is good,No Photos,,,,,,,,,
"ASUS Vivobook 15, 13th Gen, Intel Core i3-1315U, 8GB RAM,512GB SSD,15.6"" (39.62 cms), FHD, Windows 11,MS Office,Backlit Keyboard,Silver,1.7 kg, X1504VA-NJ320WS, Thin & Light Laptop",Mano Manosmart,1,,13-Jul-25,Verified Purchase,Colour: Silver,One person found this helpful,Sound quality it's not good,"https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif""OnePlus Nord CE6 | 8GB+256GB | Fresh Blue | Snapdragon 7s Gen 4 | Segment's Fastest Touch Response | 8000mAh Battery | 144Hz 1.5K AMOLED Display | 50MP Main + 32MP Selfie 4K Cameras | IP66,68,69,69K",Dharmendra kumar,5,,03-Jun-26,Verified Purchase,Colour: Pitch BlackSize: 8GB+256GB,5 people found this helpful,Splendid phone: amazing battery and nice camera I am completely satisfied with this phone All its features are astonishing.It is full worth of money,No Photos
"OnePlus Nord CE6 | 8GB+256GB | Fresh Blue | Snapdragon 7s Gen 4 | Segment's Fastest Touch Response | 8000mAh Battery | 144Hz 1.5K AMOLED Display | 50MP Main + 32MP Selfie 4K Cameras | IP66,68,69,69K",kaushik baur,4,,19-May-26,Verified Purchase,Colour: Fresh BlueSize: 8GB+256GB,27 people found this helpful,"This phone has a great battery life.... Like played game for 2.5 hrs only 6% reduced from 36% to 30%. Speakers are too good sound is very crisp and clear, every evening I love to enjoy music on this phone speakers. This phone doesn't have 3.5 mm audio jack. Had more expectations with Camera photo quality is good... But Could have been better as zoom is only 10x. No wide angle photography supported.Display quality is also good not causing much strain on eyes.hence giving it 4 star.",No Photos,,,,,,,,,
"OnePlus Nord CE6 | 8GB+256GB | Fresh Blue | Snapdragon 7s Gen 4 | Segment's Fastest Touch Response | 8000mAh Battery | 144Hz 1.5K AMOLED Display | 50MP Main + 32MP Selfie 4K Cameras | IP66,68,69,69K",Aaksh,5,,06-Jun-26,Verified Purchase,Colour: Pitch BlackSize: 8GB+256GB,2 people found this helpful,Good quality smartphone Sound is very high Display quality better Speed is very high,No Photos,,,,,,,,,
